Neighbourhood,Neighborhood Latitude,Neighborhood Longitude,Venue_ID,Venue,Venue Latitude,Venue Longitude,Distance,Venue Category
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,53d037e4498e3d017210a1b3,PD 141 -  YTZ to EWR,43.631622314453125,-79.39482116699219,299,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5c38e3f981635b002cc61547,Porter Flight 135 YTZ->EWR,43.631265,-79.394182,258,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5132672fe4b054cc6df01ed6,Coin Op Carwash,43.633799551283424,-79.3980015268763,612,Car Wash
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,508af1bae4b01ceeb2cc753b,Want Passport,43.63148266310702,-79.39607739313684,312,Boutique
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,545bae15498ee6fdb448f8b0,Porter PD389 YTZ>MDW,43.631394443059015,-79.39553313089854,286,Moving Target
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4cf2b583899c6ea848d6f7c1,Gate 8,43.63153617968721,-79.39456989797382,288,Airport Gate
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,577bdb69498ebddf9411d9a3,Air Canada Flight 7512 to Montreal,43.63128690080893,-79.39745727596649,357,Moving Target
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,530778c4498e2be2b10f0636,PD 129 YTZ ->EWR,43.631349,-79.394159,268,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,526d8f47498e3eb3d4db4417,PD 143 - YTZ to EWR,43.631512,-79.3946,285,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,50c52a5fe4b032fa835e9de4,Crew Room,43.63135993598351,-79.39610738952823,301,Airport Lounge
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5b9f8d473d4791002bfe2965,PD 385 YTZ-ORD,43.631614,-79.39519,303,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5b6dabecf5e9d7002cd99be3,Porter Flight 467,43.631219,-79.395964,281,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4fe0a959e4b02857f0da9fae,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,427,Airport Service
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,523eecac11d288f663fedb0f,PD405 YTZ to YUL,43.632344,-79.399065,532,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5906185b35811b1b5154d2fa,Porter Flight 133,43.63151215013304,-79.39416421474202,286,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,586b08d392789f06dc9fe416,Porter Flight 145 (YYZ - EWR),43.631626,-79.394303,298,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,588a377e2896a24eb943ad85,Porter flight 471 to Montreal,43.630923,-79.395566,238,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5776d7ea498ef16b6eb81bb7,Porter Flight 515 To Quebec City,43.631165,-79.39494,250,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5956b20b8173cb5b6f82ddfd,PD 947 YTZ -> BOS,43.632286,-79.39607,394,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4c9e65292fb1a143902dea40,The Helicopter Company,43.63128145443673,-79.39859525148665,425,Airport Terminal
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,597df156e1f2280f3b850d21,Porter PD351 YTZ-PIT,43.631676,-79.39438,303,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,59582032178a2a234a2e1561,Flight 483,43.63164,-79.394588,300,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,558c9cc6498e9b0959db6175,Porter Flight 147,43.631255,-79.394073,258,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5245b74a498e3a5ef7177fed,PD943 YTZ -> BOS,43.631877,-79.394494,326,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,54627e39498e1a3a4643aa30,Porter Flight 421,43.631051,-79.396234,276,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,588a55c64988da58526af2e9,PD 945 YTZ to BOS,43.630936,-79.39576,246,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4c0abdd36071a5939b23e032,Hotdog Beer Ice Cream Kiosk,43.627366,-79.389782,413,American Restaurant
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,501426d7e4b0bc7cf55e2ff0,TBQ,43.624936,-79.390979,525,Event Space
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,53755f36498ef219921fea3e,Porter Flight 271 to Halifax,43.631346,-79.394217,267,Moving Target
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,52c0e760498ef1069538bd0f,Charter Air,43.63099672221382,-79.3986439704895,409,General Travel
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4cb062c7cbab236a99b49f73,Porter Airlines Crew Room,43.63150924417179,-79.39542531967163,296,Airport
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5422f0e5498ed46452724edd,PD413 YTZ - YUL,43.63225173950195,-79.39239501953125,402,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,536b70ab498eacfed663a205,Porter Flight 573 to Windsor,43.631146,-79.396302,287,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,52f63d5a498ef987a40a61e9,Porter Flight 253 to Moncton,43.631056,-79.396487,287,Moving Target
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,54d61a33498e8407043540da,Porter flight 249 to Moncton,43.631298,-79.394316,261,Moving Target
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,51ac743a498e75de72cbf088,PD1121 - YTZ to EWR,43.631396,-79.395572,288,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,55a65f2c498ef697d1142781,Flight PD 511 (Toronto/Quebec City),43.62907791137695,-79.39608764648438,135,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,51b60803498e6a0b79f4d70e,Ac7514,43.631471,-79.39666,333,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,51802358e4b0bcff802f6d4b,Vol AC 7520,43.63136381705461,-79.39659966196908,321,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,512f66dde4b08f04c689ee49,Air Canada Flight 7506,43.67581809328341,-79.61929321289062,18848,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,537bb4c9498ee555a648ae0d,AC 7520 to YUL,43.631355,-79.396599,320,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,5013d235e4b0260c41ce30f2,Seat 10a,43.631216,-79.395124,258,Plane
"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,50ba0300e4b049f72e84bb74,Air Canada Flight 7504,43.678797753207235,-79.61517333984375,18625,Plane
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4da58bb843a17958bea61fc5,Toronto Police College,43.604294795429844,-79.50354757799609,234,General College & University
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b27dfd9f964a5208d8b24e3,Campbell Company of Canada,43.60508958574041,-79.50097198828581,68,Coworking Space
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5c272af5f5e9d7002cf5595e,Halibut House Fish and Chips Inc.,43.601912194101686,-79.50109928855454,416,Fast Food Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5221eb5e11d22a67f4fc9218,Subway,43.60218176020909,-79.4981516024178,462,Sandwich Place
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50675f9ae4b02e9a83e27fc1,CFTP,43.60217,-79.499242,421,Athletics & Sports
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4ec9656a7ee537da80d090ac,Sincerely Yours Health & Wellness,43.601511589564545,-79.50101852416992,460,Spa
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4bca0bf5fb84c9b60e411c3e,Shoppers Drug Mart,43.601677,-79.502239,448,Pharmacy
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e1f329fae60cd553deeb4a0,Domino's Pizza,43.60158294371704,-79.50090463107409,453,Pizza Place
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4bee4cb5d355a593c1c40a60,McDonald's,43.60246404619248,-79.49885909892578,406,Fast Food Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5883a4aa916802691b9a50c6,Halibut House Fish and Chips Inc.,43.60196,-79.501147,410,Seafood Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f281a77754a9436fd871e7e,Pet Valu,43.60243088801389,-79.49865281581879,417,Pet Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5545422e498e4078cae34d6b,Southside Ink,43.601131356308656,-79.50374505988951,539,Tattoo Parlor
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5c9ab6183e6741002cb59d72,Havana Castle Cigars,43.6021199,-79.4982416,464,Hobby Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,51d85bc8498e179ed0fbe8c3,Subway,43.615506914122285,-79.4886475434958,1499,Sandwich Place
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5ac94ef6acb00b392386370b,Pizza Hut,43.602032,-79.49978,421,Pizza Place
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5308c4ab498ee1a9cec97db1,Dr. J Pozniakowski,43.602088,-79.498832,444,Dentist's Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f2817ea754a9436fd86d2da,Second Street Jr Middle School,43.603899055970544,-79.50022459030151,213,Middle School
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,56bd46e6498e5673d01ee947,S P O K E H A U S,43.604029971594414,-79.4973641237274,366,Athletics & Sports
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50672bbae4b0298864a86aa3,West End Yoga,43.60217708490233,-79.49847889767894,449,Yoga Studio
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f0c86b7e4b0d563f7dd6e9c,Coffee Time,43.6022843976276,-79.4998572447178,392,Coffee Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,51049430e4b09faebcfe8bf0,Placebo space,43.601199,-79.503487,524,Concert Hall
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,512cf6bde4b07767b2c343bf,Hex-Mex,43.60126068149633,-79.50228440295261,494,Mexican Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b119977f964a520488023e3,LCBO,43.60228082768786,-79.4993016827402,408,Liquor Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5bf1df234acb19002c5c62f6,Dakota’s Sports Bar & Grill,43.601852,-79.500989,423,Sports Bar
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b166d4df964a520ecb823e3,Maple Leaf House,43.602039568126486,-79.49867786252557,454,American Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4ff5e3bae4b083d14ba5a55c,Nicola,43.601292,-79.502834,499,Café
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b251f12f964a520886c24e3,Daisy Mart,43.602459439867545,-79.49835777282715,427,Miscellaneous Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,550ca587498ef14ceb757482,New Row jam space,43.601884,-79.505675,546,Rock Club
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f9ee135e4b046b0ce24ed5c,Mimi's Boutique Lounge,43.60145,-79.502245,473,Lounge
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e32dd7218a846d7ed0c638b,Longrain,43.601042,-79.500354,518,Asian Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f8b822be4b005c39310de99,Open Optics Entertainment Inc.,43.602202,-79.498222,457,General Entertainment
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4eeb6c1caa1f66e35b1ebd0e,Filmbouyant Ent,43.601831352796694,-79.49935752767348,453,General Entertainment
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,548db9f8498ed1c2767d0932,Spitfire Kitchen,43.601344,-79.504451,541,English Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4cc5c63742d1b60c0b902513,Lerette Manor,43.602355,-79.504411,443,Housing Development
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4c6bd715463537047edb04bc,BT Multimedia,43.601918,-79.502269,422,IT Services
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b0a80a3f964a520892423e3,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,493,Café
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4c3c043d980320a14c2a8ae4,M4,43.6017850183999,-79.50109821105208,430,Speakeasy
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b9322cbf964a5201a3734e3,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,451,Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,520aae5311d28380d879e25f,sushi,43.60112762451172,-79.50343322753906,531,Asian Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4bf681e794b2a5936788adee,Crossfit Colosseum,43.604815756762726,-79.50702399614443,468,Gym
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4aef1af3f964a520a9d521e3,Pizza Pizza,43.60175404157045,-79.50102856837182,433,Pizza Place
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4c081867ffb8c9b6d7b66761,Sweet Olenka's,43.60109921195078,-79.50032493418274,512,Dessert Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5b91571dad1789002c77de2a,Vive Fitness,43.600948,-79.503111,542,Gym / Fitness Center
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e1787b37d8b8af91384a504,Popeyes Louisiana Kitchen,43.6020694028516,-79.49940016778937,427,Fried Chicken Joint
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4be6c47a2457a593101cad15,Big Guy's Little Coffee Shop,43.60135897342198,-79.50247984584817,486,Coffee Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5bcd87a5c9a517002c378e24,Islington & New Toronto St.,43.606705,-79.5064,426,Intersection
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,568feef1498e1040a3525d7e,hot sos,43.604704,-79.507127,479,Design Studio
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4d002f43f7b38cfaecd4cdc3,New Toronto Billiards,43.601446775050036,-79.50356385183812,501,Other Nightlife
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,541e6560498e3d0290061321,yulia's castle,43.601865,-79.497209,535,Housing Development
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f916481e4b047933d8b67f5,Petite Amsterdam,43.60109628781943,-79.50030753685878,513,Smoke Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4c005b02ad15a593afc98d73,Hi-Tech Nails,43.601782671738626,-79.49887977366082,472,Cosmetics Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,58640019076be150f6c6f3a6,mama kona,43.601729,-79.501817,437,Falafel Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5d92c0d2f2fe820008a276e0,The West Lake,43.601424,-79.502038,473,Hotel
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5e2caca2adb49900088fbce9,Black Collar Barber Shop,43.601815,-79.500147,436,Salon / Barbershop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,53821dcc498e11151193f259,Sense Appeal,43.601729,-79.501063,436,Café
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e4baf2e1838fe3c818a4939,TTC Stop #13946,43.60205543992508,-79.4987440109253,450,Light Rail Station
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4d88f3d3d85f37042dc4dcdb,DandY Computer Solutions Inc,43.602049,-79.498044,479,Electronics Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e383f8722713b80ba048ccd,Faulkners Appliances,43.60123313152879,-79.50366269263795,526,Shop & Service
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f9ee1bae4b0b34c459ba81f,Dandy Convenience Store,43.6011170123218,-79.50023065786971,511,Convenience Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5136772be4b0303cb8973151,Mode Function Event Design Ltd. (Toronto Studio),43.60366835914877,-79.50488721146233,362,Design Studio
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,536fa8aa11d23942b4e118ba,Community Roots,43.601514,-79.50267,472,Bookstore
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f9ee26de4b05e5ed998cca8,Spectra Hair & Nail Spa,43.6011924660477,-79.50028557143993,502,Salon / Barbershop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50c3aa68e4b0b83e09307a83,Albani St,43.603042,-79.498268,380,Road
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50456a7fe4b0b11ba143f711,Meetpoint,43.605405281829306,-79.49697422421286,351,Residential Building (Apartment / Condo)
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e4d291018388d4981715b48,Sand Beach Road Parkette,43.60106241415897,-79.50024164058638,517,Park
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50c3aa6ae4b0309a64641c9c,Lakeshore & Dwight,43.603185,-79.498257,368,Road
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f7a08e0e4b0f17ed0a07d25,Gamestek,43.60119028758387,-79.50362974571655,529,Video Game Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f9ee07ce4b0edc5632d17ad,Lucky Minimart,43.60159572560888,-79.50283352483896,467,Convenience Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b336af2f964a520471925e3,TD Canada Trust,43.60172167978537,-79.50104886665174,437,Bank
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,565f52b7498ea0f50fda4fc5,222 Islington avenue,43.603853,-79.506348,451,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4bb093dbf964a520234d3ce3,Canadian Institute of Floral Design,43.60105370799316,-79.50014828745255,519,College Arts Building
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,51b2349e498e8f9e9045da6d,The Preeners,43.605662,-79.507292,481,Laundry Service
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4fdbed2ee4b09d4fcbe968bb,The Puppy Knoll,43.60539612714084,-79.50626492500305,399,Dog Run
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4d88a6ef76e1236a689af442,LAMP,43.60341654020106,-79.50307684152807,285,Medical Center
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,59dd0da5a6ec986547705603,Waste Management - New Toronto,43.607256,-79.507721,546,Waste Facility
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e1eeb23b0fbe764a4a90ca0,Dollarway,43.60307370822146,-79.50255347308897,303,Department Store
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4dbc8b214b222080d3953ab7,Cycle Butik,43.60192681067697,-79.49856676105817,469,Bike Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4b65b27af964a52027fa2ae3,Shell,43.601731255813796,-79.50063750194353,439,Gas Station
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5395d784498e085ff3c18198,Huevos Gourmet,43.601187646118454,-79.50371705335499,532,Mexican Restaurant
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4d55c915ba5b224b77961214,Dumont Design & Marketing,43.6030203,-79.5000823,308,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4dd17e01b0fb25f6e38cba7d,Copeland McKenna,43.60172649095638,-79.50054915611805,440,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4c1a9b94eac020a10a8a43c2,SBC Media,43.603888956341564,-79.50724124908447,515,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4ea6d86e8b814c68ad1030dd,Lakeshore Village Chiropractic & Massage Therapy,43.60112158668197,-79.50028008008438,510,Medical Center
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,536bd1a1498e02a2c96a31b8,The Tea Emporium,43.6048,-79.507292,490,Warehouse
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4f8b82eee4b055d231e53454,Open Optics Consulting Corp.,43.602201,-79.498233,457,Coworking Space
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4ea029759a5229904ca2f22d,Jobstart,43.60250226380159,-79.49790229215863,445,School
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5144de65e4b0b5c89338cd0c,Orbit Lighting,43.603502149813025,-79.506902415253,509,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4dac848f6a2303012f3a8230,Lantic sugar,43.60805,-79.50391,339,Factory
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4ae5afbdf964a52078a121e3,Agent Wildfire,43.60515472384991,-79.5070616528955,465,Coworking Space
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,51472645e4b0bb73addc733e,Thirteenth Floor Productions,43.603399977062836,-79.50660041206552,493,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4baa732df964a520586b3ae3,Daily Bread Food Bank,43.6061212230426,-79.50416951289844,235,Non-Profit
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4fec329ce4b00f39062e6b62,Work,43.61032248851065,-79.50179019043546,521,Building
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,545eab72498e1f8590d4bd7f,St.Margaret's New Toronto,43.60204242778254,-79.50488721146233,493,Church
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50573fd4e4b0cbb61bc72b6e,new toronto seniors centre,43.600982666015625,-79.50165557861328,519,Assisted Living
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,529f6f14498e6b18e9bba31d,Boa Solutions,43.60512924194336,-79.50784301757812,528,Building
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4cdc259422bd721e8d86f947,Lakeshore Village Fruit,43.60125787389022,-79.50048875136308,493,Flower Shop
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4e25a59d8130dc55147abba6,NTB Lakeshore,43.601123122011394,-79.50342178344727,531,Sports Bar
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,519fa811498e5ff70c454b76,Bosnian Mosque Birmingham,43.60368153337216,-79.50467855022106,348,Mosque
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,4c1791a3f1c976b0f65ba272,CashMax,43.6016029,-79.5008546,451,Financial or Legal Service
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,50a2bc52e4b08850b07f40e3,Sirius Theatrical Company,43.612304,-79.49658,833,Trade School
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5149fe93e4b094472709e867,Absolute Tent & Event Services,43.607309579040695,-79.50600189370924,420,Office
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,55770217498e7e23de005326,Lakeshore Village Health Centre,43.601837,-79.500478,429,Chiropractor
"Humber Bay Shores, Mimico South, New Toronto",43.6056466,-79.50132070000001,5daf112da915250008b03977,The Clock Factory,43.601136,-79.503677,536,Furniture / Home Store
